Length,Releases,Genres,ISRC
126.521,8,"['hard rock', 'indie pop', 'hip hop', 'alternative rock', 'electronic']",USSM12005922
,0,[],QZES92025420
250.878,11,[],USUM71804471
109.0,25,"['self-titled', 'x by x on x']",USA2P2330067
,0,[],ARIXB2303741
191.242,14,['dance'],US5TA2000006
208.029,3,[],USRC12400002
336.511,4,"['pop', 'awesome', 'contemporary r&b']",USUG12104397
234.707,6,['bachata'],USSD11700288
,0,[],FRX872442897
220.586,16,['rap/hip-hop'],USAT21704166
,0,[],INS172300521
198.933,10,[],USUM71809940
245.896,57,"['folk pop', 'dark', 'downtempo', 'melancholy', 'indie pop', 'smooth', 'singer-songwriter', 'pop', 'indie', 'alternative']",USUM72105934
,0,[],USA2P2358699
183.48,4,[],USUM72222545
212.0,5,[],FR8FB2002810
171.066,10,"['hip-hop', 'hip hop']",QMCE32000683
236.0,8,[],USUG12301338
415.1923333333333,34,"['pop rap', 'dance-pop', 'house', 'electro', 'hip hop', 'club', 'pop', 'dance / electro pop', 'electronic', 'dance']",USUM71215597
218.0,2,[],USUM72311204
172.125,16,[],USUG12300211
234.706,21,[],USAT21704622
222.346,15,"['rap/hip hop', 'hip hop']",USUM71912318
,0,[],QZHN72010372
,0,[],QZZEC2322612
180.0,4,['neue deutsche härte'],AT2DY2400003
158.0,6,[],QM7281886206
147.586,2,[],DECE72302560
,0,[],MXUM72300426
170.6825,8,['alternative dance'],GBAHT2301515
,0,[],QMANG2210115
210.0,6,[],KRA301900597
181.364,5,['edm'],GBARL2300220
,0,[],QM6N22456323
231.0,6,['hip hop'],USWL12100223
186.828,1,[],QM6P42200426
171.68,6,[],USA2P2415976
123.672,7,[],USWB12200942
163.787,5,[],NLM5S2302045
175.918,1,['jazz'],QM4TX2030959
214.95875,78,"['adult alternative pop', 'indie pop', 'pop', 'dance; electronic; indie pop; jazz; trance', 'dance-pop']",USUM71514637
194.0,5,"['alternative r&b', 'r&b/soul', 'contemporary r&b', 'cloud rap', 'trap', 'trap rap']",USRC11502185
139.563,25,['pop'],FR9W12028036
183.0,9,['country'],US6XF1700267
187.0,1,"['regional mexicano', 'banda sinaloense']",QZDQH2154311
148.759,4,['rap/hip hop'],USWB11901876
196.0,5,[],QZHN52001856
150.674,2,[],USWB12203894
205.48,10,"['yakousei', 'j-pop', 'electropop']",JPP302000760
198.0,1,[],GBUM72305710
,0,[],GBLPF6787759
149.56,9,[],USUM71806196
,0,[],FR9W12223053
148.313,3,[],USQX92202485
168.0,1,[],USHR12243202
249.0,5,['pop'],DEE861903416
267.256,5,[],USUM72315552
278.466,59,"['dance and dj', 'alternative rock; pop rock', 'pop rock', 'alternative rock / pop', 'jazz', 'pop/rock', 'alternative rock', 'pop', 'permanent wave', 'chamber pop']",GBAYE1101143
163.613,18,[],USAT22200712
,0,[],QZQMB2102927
187.111,11,[],USUYG1403104
173.366,1,[],BCVV82000055
204.68,4,[],USYFZ2264208
137.778,1,[],USRC12302056
,0,[],USRH12206010
221.5,4,['alternative rock'],QZ8TY1700001
221.746,6,[],USHR12244832
232.0,52,"['country', 'pop music', 'synth-pop', 'sweet', 'chill', 'sexy', 'catchy', 'pop', 'dance-pop']",USCJY1750007
195.0,8,[],USUM72315069
,0,[],UYB282113006
629.0,18,"['pop rap', 'cool', 'dark', 'rap', 'chill', 'hip hop music', 'energetic', 'conscious', 'hip hop', 'alternative hip hop', 'midwest rap']",USUM71111621
169.523,7,['dance'],DEE862300656
,0,[],HKK972201900
275.0,1,[],USLD91749183
167.977,3,[],USUG12207233
199.0,132,"['pop rap', 'pop music', 'pop soul', 'europop', 'electropop', 'electro', 'ballad', 'hip hop', 'teen pop', 'contemporary r&b', 'pop', 'electronic dance music', 'dance-pop']",USUM71409737
218.879,20,"['synth-pop', 'rhythm and blues', 'jazz', 'contemporary r&b', 'electronic', 'ambient']",USUG11600998
180.381,30,"['country', 'pop rock', 'sweet', 'country pop', 'chill', 'lovely', 'catchy', 'pop']",USUG12306687
135.88,1,[],QZMEQ2463576
,0,[],USCGJ2325873
,0,[],QZNWR2410858
230.0,2,"['jazz', 'reggaeton']",QM6MZ2214880
156.96,28,"['pop', 'electronic']",FRY682000003
174.333,5,[],USUM72311135
251.0,5,['hip hop'],GBUM72103840
180.283,26,['pop'],USAT21906991
246.735,22,"['funk', 'indie pop', 'ballad', 'contemporary r&b', 'pop', 'soul', 'electronic', 'dance-pop']",GBUM71807533
,0,[],TCAHM2313718
205.101,9,[],KSA002300722
171.98,11,['hip hop'],USUG11900730
149.02,6,['electro'],FR9W12333643
177.946,13,['pop'],USQX91802455
,0,[],US23A1567556
145.219,2,[],QZTPX2322912
,0,[],HKC371724447
156.106,7,['pop'],USQX91901092
195.68,7,['pop'],USSD11700143
,0,[],USDXS2200425
192.12,34,"['pop rock', 'dance-pop', 'pop rnb dance', 'teen pop', 'pop', 'boy band']",GBHMU1500070
164.0,1,[],UYB282208022
,0,[],USRV82300987
237.837,2,[],RUA1D2242027
162.68,11,"['pop', 'alternative rock;indie rock']",QMJMT2002693
,0,[],USUM72307453
222.8,11,['pop'],USUM72122321
,0,[],ES5152101308
212.0,31,"['pop', 'rock', 'hip hop', 'alternative rock']",USAT21101071
137.904,3,[],USUM72404634
321.0,4,['hip hop'],USWB11402508
253.0,1,['hip hop'],USUM71814876
,0,[],BRRGE2300377
,0,[],INY092200047
133.705,1,[],USUG12400657
251.86,4,[],USWB11508706
,0,[],ARGT32100004
244.68,15,"['hardcore hip hop', 'trap', 'hip-hop / rap', 'hip hop']",USUM71813334
238.0,2,[],FRPZ92346900
,0,[],UYB282301044
,0,[],USUYG1433884
177.0,13,[],GBK3W2202093
137.0,9,[],QZRD92201643
,0,[],SGB502232845
188.0,18,[],US4HB1900086
117.81,27,"['pop music', 'electropop', 'soundtrack', 'pop', 'dance-pop']",USAT22306163
148.928,1,[],USRC12202650
202.533,3,[],USQX91902499
135.058,4,['rap'],USWB12401318
,0,[],SGB502283597
220.779,20,"['trap', 'west coast hip hop']",USUM72208981
,0,[],QM3DF2224166
,0,[],USUYG1142409
179.0,13,[],USA2P2230221
201.595,4,[],KRA492400665
,0,[],ZA56E2416068
,0,[],BRTS22300004
155.253,33,['pop'],GBAHS2200261
,0,[],QZHNB2325204
,0,[],INS182400465
,0,[],GBMW42301521
151.0,13,[],USUM72001732
172.692,45,['pop'],USUM72018522
,0,[],GBMJG2304014
219.642,8,[],USUM72311229
242.68,47,"['indietronica', 'uplifting', 'dream pop', 'passionate', 'pop', 'indie', 'ambient', 'rhythmic', 'shoegaze', 'ethereal', 'energetic', 'electro', 'alternative/indie rock', 'chillsynth', 'futuristic', 'alternative pop/rock', 'indie electronic', 'synthwave', 'synth-pop', 'rock', 'electropop', 'electronic', 'urban', 'melodic', 'elektro', 'atmospheric', 'ambient pop', 'lush', 'indie rock', 'nocturnal']",GB55H1100002
219.573,21,['country pop'],US6XF1800183
216.0,1,[],QM9WM2100010
,0,[],USAT22311000
187.0,6,['pop'],GBARL2202513
205.0,7,['reggaeton'],USUG12305258
170.353,42,"['pop', 'latin', 'latin pop', 'reggaeton']",MXUM71501907
,0,[],INS7A2268218
261.0,1,[],QMBZ92185047
,0,[],BRWNV2100001
,0,[],INT501947392
,0,[],QMFMF1907946
205.937,9,"['hip-hop/rap', 'hip hop']",USCM51500300
221.671,13,['pop'],GBUM72310164
99.56,1,[],QZTLA2301933
,0,[],USAT22102236
231.826,28,"['country', 'pop rock', 'country pop', 'sweet', 'chill', 'lovely', 'electropop', 'catchy', 'pop']",USUG12306673
180.138,1,[],USQX92004785
233.0,56,"['southern hip hop', 'pop rap', 'hip-hop', 'electro', 'progressive house', 'hip hop', 'pop', 'other hip-hop/rap', 'electronic']",USAT21104103
169.227,8,[],USSM11905215
200.533,46,[],US5TA2300075
232.813,6,['pop'],USAR12100239
217.133,1,['uk drill'],QMFME2364198
216.68,17,[],USWB12200423
198.04,5,[],GBUM71705474
186.689,21,"['pop', 'dance-pop']",GBAHS2201155
157.0,49,"['pop', 'electronic']",USHM91642610
235.689,19,[],USUM72318690
,0,[],TRADS2300163
188.4585,34,['pop'],USUG11700631
181.0,12,[],USUG12300808
216.992,1,[],USAT22205418
202.0,8,[],USSM12309176
181.838,8,[],USUM71703095
,0,[],BCX5C2300009
146.426,28,"['country', 'pop rock', 'sweet', 'country pop', 'chill', 'lovely', 'catchy', 'pop']",USUG12306689
221.613,113,"['adult alternative pop', 'contemporary pop/rock', 'now music uk', 'pop rock', 'adult alternative rock', 'rock', 'house', 'electro', 'disco', 'teen pop', 'pop/rock', 'pop', 'electronic', 'soft rock', 'dance-pop']",USCA20802544
245.964,8,[],USSM12200615
161.0,21,"['melodic', 'psychedelic rock', 'introspective', 'breakup', 'rock', 'romantic', 'sexy', 'britannique', 'alternative/indie rock', 'indie rock', 'pop/rock', 'contemporary r&b', 'indie', 'drugs', 'rhythmic', 'alternative']",GBCEL1300370
355.993,54,"['electro house', 'dubstep', 'electropop', 'electro', 'ballad', 'hip hop', 'teen pop', 'pop', 'electronic', 'dance-pop']",USUM71205367
222.523,1,[],USSM12003821
258.26,2,[],INUM72300746
,0,[],THSOH2206117
,0,[],PLUM72400116
226.96,29,"['pop rock', 'vocal', 'latin pop', 'latin', 'teen pop', 'pop', 'dance-pop']",USSM11710323
190.893,48,['pop'],USUM71907349
183.0,6,"['latin ballad', 'latin pop', 'reggaeton']",USUM72017740
261.92,104,"['folk pop', 'indie folk', 'sweet', 'indie pop', 'dream pop', 'jazz', 'singer-songwriter', 'pop', 'ambient', 'alternative folk', 'alternative rock', 'sad', 'alternative', 'folk', 'country', 'synth-pop', 'pop rock', 'country pop', 'electronic', 'country music', 'pop music', 'chill', 'melancholy', 'chamber pop']",USUG12002842
151.0,8,[],USUG12303674
154.893,5,[],GBARL2301617
215.0,13,[],US5TA1900042
255.0,29,[],USSM12305006
166.0,49,"['electro house', 'remark/catchy', 'electro swing', 'euro house', 'fidget house']",SEYOK1406001
188.488,1,[],DGA0M2330144
,0,[],QZZ8B2348977
199.0,5,[],USUG12101418
177.273,4,[],USSM12005752
187.311,2,[],KRD442300010
189.257,8,[],GBUM72307879
190.649,2,[],USHR12347039
126.446,21,[],USWB11900833
183.89,1,[],UYB282384014
,0,[],FR96X2441011
,0,[],INS181900027
157.0,4,[],QMRSZ2101303
,0,[],TCJPV2350416
191.254,1,[],UYB282301037
248.0,81,"['southern hip hop', 'electro house', 'dubstep', 'pop rap', 'rap', 'hip-hop', 'electropop', 'brostep', 'disco', 'hip hop', 'pop', 'metal', 'electronic', 'dance-pop']",USAT21101961
,0,[],BKFGT2400043
237.0,15,"['alternative/indie', 'pop rock', 'alternative rock', 'rock', 'american rock', 'indie pop', 'american', 'pop']",USWB11301764
,0,[],UKKP22400242
181.145,2,[],USSM11915307
,0,[],FRX452016963
,0,[],ITL771547756
143.0,1,[],USAT22213513
166.559,1,['pop/rock/rap'],NGA3B2316001
,0,[],INS182006593
163.515,3,['pop'],USRC12204018
262.693,10,"['southern hip hop', 'trap', 'hip hop', 'thug rap']",USSM11505661
217.76,4,[],JPW462364925
256.704,1,[],USWB12207021
188.0,5,[],USRC12301497
,0,[],THSOH2301669
236.0325,4,[],DEEC31810498
206.538,1,[],BKA7Y2400021
278.546,5,[],MXUM71502002
198.0,1,[],QMFMF2040663
165.245,2,[],USRC12303382
191.406,1,[],USRN11900133
165.826,53,"['pop-punk', 'contemporary folk music', 'pop rock', 'rock music']",USUG12304093
219.5,1,[],QZWA32200112
213.52,4,[],USAT22007323
283.642,20,"['trap', 'pop rap', 'conscious hip hop', 'west coast hip hop']",USUM72208980
,0,[],UYB282101020
120.0,2,[],USSD12300585
231.0,16,"['pop', 'acoustic']",DEUM72203211
185.759,1,[],GB28K1800284
,0,[],SE6XW2261728
166.458,10,[],GBCUW1900128
182.0,1,[],USWL12300718
180.0,5,[],USSD12000175
144.0,4,[],USAT21903003
182.348,3,[],INS182303379
173.325,28,"['pop', 'hip-hop', 'rnb']",USAT21703896
200.0,2,[],USSD12300382
,0,[],QZ9QQ2400016
210.0,1,"['dancehall', 'jazz', 'reggaeton']",QM6MZ2214886
187.0,2,[],QM6MZ1820540
230.0,2,[],QZANL1777908
230.945,3,[],USA2P2201279
185.0,3,[],USUG12205553
,0,[],US23A8387456
254.9535,33,"['glitch pop', 'indie pop', 'electropop', 'ballad', 'art pop', 'indie rock', 'contemporary r&b', 'pop', 'post-modern electronic pop']",USRC11400976
213.84,2,[],USUYG1414608
,0,[],USWL12401428
199.437,3,[],USAT22304032
,0,[],FR59R2351699
182.0,3,[],USA2P2342340
,0,[],FRX202467703
,0,[],NLZ541800787
170.0,11,[],KRA302300481
136.022,1,[],RUAGV2401381
240.0,6,['hip-hop'],USAT21503158
163.0,3,[],USA2P2212493
,0,[],BRWMB2300643
134.424,3,[],USWB12303948
214.035,6,[],USWB11901623
189.0,2,[],USWB12304904
148.115,8,[],USUG12300025
157.0,3,[],USUG12002097
260.169,1,[],USAT21403439
137.0,1,[],USQX92402650
174.226,2,[],JPN002400121
166.346,3,[],QM24S2400488
,0,[],JPB602401000
,0,[],SGB502268229
163.084,1,"['jazz', 'electronic']",QM4TX2030889
130.013,1,"['jazz', 'electronic']",QMFME2066837
,0,[],USUG12200031
171.034,1,[],USAT22220799
210.026,75,"['electro house', 'edm', 'dance-pop', 'house', 'electropop', 'progressive house', 'big room', 'pop', 'electronic', 'dance']",GBARL1400567
230.5,56,"['southern hip hop', 'hip hop rap', 'pop rap', 'now music uk', 'thug rap', 'rap and hip hop', 'electro', 'r b', 'progressive house', 'rap hip-hop', 'hip hop', 'pop', 'electronic']",USAT20705841
,0,[],CHF432200041
,0,[],USCGJ2190595
181.579,28,"['pop', 'adult alternative pop', 'alternative r&b', 'r&b']",USSM11601177
,0,[],QZWBE2305157
144.0,1,[],QMDA62341721
204.88,2,[],QMBZ92331724
,0,[],USCRB2400015
219.0,1,[],US7MN1901432
218.364,3,[],USUG12204898
,0,[],DEQN42200113
129.0,3,"['pop', 'west coast hip hop; 13']",QZDA51839408
,0,[],GBUQQ1927301
153.813,7,[],USUM72403147
191.59,4,"['edm', 'house']",US39N2307761
,0,[],JPK632301501
252.728,5,[],USUG12001660
216.0,2,[],USSM12202926
339.25,20,[],USUM72116304
188.088,1,[],ESUM72200152
203.964,53,"['southern rock', 'pop rock', 'vocal', 'alternative and punk', 'rock', 'alt-rock', 'post-punk revival', 'alternative punk', 'indie rock', 'alternative rock', 'garage rock revival', 'punk', 'américain', 'alternative']",USRC10800300
,0,[],GX4LG2101513
215.146,15,"['complextro', 'trance', 'indie pop', 'indie', 'electro house', 'sexy', 'house', 'electro', 'catchy', 'smooth', 'moombahcore', 'dance', 'edm', 'rap', 'brostep', 'hip hop', 'electronic', 'dubstep', 'chill', 'bass', 'indie rock', 'moombahton']",USAT21104243
107.0,6,[],USUG12400010
188.586,9,[],USUG12208785
,0,[],SGB502250429
185.0,1,[],USQX92401920
230.0,84,"['pop', 'electro', 'edm', 'house']",GBARL1801703
139.413,6,[],USWB12001096
209.142,6,[],USDPK1700118
221.714,1,[],USLD91757183
232.496,1,"['jazz', 'electronic']",QM4TX2030960
178.404,9,[],GBAYE2000706
,0,[],ES71G2405104
,0,[],INS182401138
192.0,5,[],US5TA2200101
102.0,1,[],GBHAD2102631
187.027,13,[],USA2P2339031
234.0,14,"['dubstep', 'east coast rap', 'thug rap', 'rap/hip-hop', 'east coast hip hop; hip hop', 'hip hop', '#hip hop#rap#trap', 'east coast hip hop', 'east coast rap; dubstep; rap/hip-hop; thug rap']",USRC11201220
156.0,1,[],QZQAY2214416
172.227,1,[],USWL12200487
194.343,108,"['folk pop', 'pop rock', 'folk pop; pop; rock', 'rock', 'indie rock', 'alternative rock', 'pop', 'indie']",USUM71302187
186.24,14,"['country', 'country pop']",USRN11800147
,0,[],INS181905948
,0,[],BCWV12300010
189.0,1,[],FR1DC2300200
210.84,31,"['synth-pop', 'vocal', 'electropop', 'ballad', 'teen pop', 'pop/rock', 'pop', 'dance-pop']",USHR11334249
,0,[],MXB952100097
187.0,24,"['pop', 'country', 'country pop']",US6XF1700264
121.573,9,[],USQX92102132
,0,[],QZSYP2279666
204.0,2,[],USSM12305095
256.133,60,"['country', 'alternative pop', 'synth-pop', 'chill', 'pop']",USUG12205737
200.48,29,"['rap/hip hop/latinalainen musiikki', 'ambient; electronic; jazz; reggaeton; rhythm and blues', 'reggaeton']",US2BU1700200
,0,[],QM4TX2442925
193.8335,14,['pop'],USWB12000024
170.267,4,[],USUG12306666
,0,[],ES31E2305760
211.652,12,['pop rock'],USRC12302242
,0,[],QZHN32468120
242.0,8,[],USUG12303143
190.331,4,['hip hop'],USSM12005348
182.998,4,['rap'],USUG12306080
,0,[],QZK6L2235624
210.937,2,['hip hop'],USCM51700084
,0,[],QZHZ42274754
147.211,10,[],DEE862300929
178.08,1,[],BC3PG2306028
131.583,1,[],BR5TG2200019
186.68,37,"['pop', 'elektro/pop', 'electro / pop', 'electropop']",GBAHS1800094
218.951,4,[],QZRD92302716
,0,[],US7VG2202994
178.0,3,['alternative'],QMRSZ2300351
,0,[],USA2P2428771
495.3335,65,"['pop/deep house', 'synth-pop', 'pop rock', 'rock', 'deep house', 'dance-pop', 'europop', 'electropop', 'ballad', 'hip hop', 'teen pop', 'pop/rock', 'pop', 'electronic', 'dance']",USUM71311296
123.891,3,[],USAT22219268
178.0,11,[],USAT21812258
175.0,3,[],USUYG1194991
190.013,59,"['pop', 'london']",GBAHS1800674
210.2,37,"['pop', 'trap soul']",USUM72317272
182.0,2,[],USSD12000019
191.88,119,"['indie folk', 'country rock', 'pop', 'folktronica', 'catchy', 'bubblegum pop', 'sad', 'dance-pop', 'country', 'alternative pop', 'synth-pop', 'pop rock', 'country pop', 'contemporary country', 'electropop', 'bubblegum music', 'teen pop', 'pop/rock', 'electro-folk', 'country-pop', 'country music', 'pop music', 'chill']",USCJY1231018
204.199,5,[],NGA3B2114003
160.909,1,[],BK4DA2215298
149.209,1,[],FR6F32300680
,0,[],USWL12400540
153.0,2,['regional mexicano'],FRX762399738
213.0,518,"['trance', 'album rock', 'dinner', 'brutal death metal', 'pop', 'metal', 'blue-eyed soul', 'meme', 'synthpop', 'top 40', 'new wave', 'energetic', 'mellow', 'emotional', 'disco', 'adult contemporary', 'work', 'death metal', 'euro house', 'dance-pop', 'dance', 'euro-dance', 'synth-pop', 'pop rock', 'road', 'background', 'rock', 'rick-roll', 'upbeat', 'hip hop', 'synthpop_pop_electronic', 'pop/rock', 'remark/well-known', 'hanging out', 'arena rock', 'electronic', 'club/dance', 'beach', 'groovy', 'meme dance', 'romantic', 'remark/catchy', 'party', 'added/2009/01', 'dreamy', 'sing along', 'soft rock']",GB5KW2103369
184.294,27,"['nu disco', 'dance-pop']",USAT22206818
187.0,9,[],USSM12309170
144.652,9,[],USUG12000088
189.0,55,"['dance-pop', 'house', 'electropop', 'progressive house', 'tropical house', ""now that's what i call music 51"", 'pop', 'electronic', 'dance']",USAT21600941
211.739,3,[],USWB12202706
222.0,7,"['rap', 'r&b', 'hip hop', 'pop', 'soul', 'electronic']",USJI11100017
233.4,183,"['country', 'adult alternative pop', 'pop music', 'synth-pop', 'pop rock', 'vocal', 'country pop', 'indietronica', 'chill', 'country rock', 'funk', 'electropop', 'indie pop', 'disco', 'pop', 'country-pop']",USCJY1431319
154.0,1,[],GBARL2300319
222.6265,95,"['pop rap', 'pop rock', 'rhythm & blues', 'pop soul', 'r&b', 'funk / soul', 'west coast swing', 'ballad', 'r b', 'reggae-pop', 'adult contemporary', 'contemporary r&b', 'pop', 'soul', 'soft rock']",USAT21001883
158.421,1,[],QM24S1837815
227.12,2,[],USUM72010288
212.0,5,[],USSM12104540
127.853,2,[],USAT22403439
335.04633333333334,77,"['folk pop', 'indie folk', 'rock', 'indie pop', 'acoustic rock', 'indie rock', 'alternative rock', 'pop', 'indie', 'folk rock', 'folk']",USUM71119106
180.0,1,[],QZAPK2000391
,0,[],QM24S2400575
,0,[],FR2X42341769
207.835,37,[],USAT22306849
181.0,2,[],MX1721600897
242.285,6,"['acid house', 'electronic', 'house']",USQY51798087
180.0,1,[],AUAB02400105
290.7195,59,"['rap/hip hop', 'midwestern hip hop', 'hardcore rap', 'hardcore hip hop', 'hip hop rap', 'pop rap', 'humorous', 'top40', 'playful', 'vulgar', 'rap hip hop_rap and hip hop_hip-hop', 'comedy rap', 'gangsta rap', 'detroit hip-hop', 'rap', 'hip-hop', 'rock', 'sarcastic', 'hip hop', 'rap/r&b', 'b95ce3ff-3d05-4e87-9e01-c97b66af13d4', 'boastful']",USIR10211038
185.0,65,"['future bass', 'pop soul', 'house', 'electropop', 'pop']",GBARL1701655
235.0,9,[],USUM71703012
227.0,2,[],MXF011800409
276.066,13,"['symphonic rock', 'pop rock', 'singer-songwriter', 'pop', 'piano rock', 'singer/songwriter']",USSM11506787
167.693,14,"['pop', 'country pop']",USWB11902440
234.9,62,"['pop', 'house']",GBUM71701735
170.44,1,[],QZQAY2477076
,0,[],QZHN42330211
182.466,9,['pop'],MXUM71900480
200.0,3,[],QMCE32200098
,0,[],INA2M2000029
219.44833333333335,58,"['pop', 'chart hits', 'house', 'top40']",USQX91603031
,0,[],IDA832108560
179.865,7,[],KRA402300042
202.635,1,['trap latino'],QMFME2364192
162.0,1,[],USUYG1551958
198.904,3,[],USUM72303405
,0,[],MXA411400136
248.0,6,"['hip-hop', 'hip hop']",USUM71207642
228.466,7,"['industrial metal', 'alternative metal', 'metalcore']",GBARL2301975
206.867,19,"['reggae rock', 'pop rock', 'new wave', 'rock', 'latin', 'pop reggae', 'pop', 'ska', 'alternative']",USRC11301790
239.1535,23,"['pop', 'ballad']",USUM71609854
153.0,5,[],USUM72311527
207.866,7,"['pop', 'alternative rock']",USSM11800523
188.918,46,"['trance', 'dubstep', 'synth-pop', 'dark', 'chill', 'new wave', 'funk', 'sexy', 'mellow', 'r&b', 'disco', 'jazz', 'pop', 'electronic']",USUG12106685
249.807,13,"['pop', 'pop rock', 'synth-pop']",USUG12402548
275.0,12,[],USRC12301102
182.306,82,"['soul/r&b', 'meme', 'pop rock', 'rock', 'house', 'funk / soul', 'jazz', 'pop', 'rnb/swing', 'electronic']",USRE10901161
196.897,1,[],INW262400751
191.52,9,[],USUG12208788
141.373,1,[],QZDA82146449
,0,[],QZMEQ2168582
,0,[],USUM72214628
,0,[],GBLQN1619802
110.416,1,[],QZHN62339350
172.48,7,[],USAN22200051
183.0,2,[],USUYG1327132
181.0,3,[],USRC12102927
233.386,5,[],GBCEN2100035
281.56,105,"['folk pop', 'pop rock', 'clean me up', 'vocal', 'alternative rock', 'rock', 'r&b', 'hip hop', 'singer/songwriter', 'indie rock', 'singer-songwriter', 'pop', 'soul', 'contemporary r&b', 'blue-eyed soul', 'soft rock']",GBAHS1400099
,0,[],TCJPU2397752
,0,[],QMDA72266870
199.0,4,[],KRA382002246
,0,[],USWL12400615
,0,[],ARACN2200009
238.144,6,['k-pop'],KRA302100326
,0,[],ES5151801626
136.838,11,[],QMEZE2076989
,0,[],ARC082400003
198.306,7,['indie rock'],USRE12201093
